Call Id;VIP;Time of Day;Topic;Answered (Y/N);Resolved;Hold Time;Call Time;Satisfaction rating;missing values;Repeat Call
C5914;0;Evening;Others;Y;N;191;323;3;0;N
C5915;0;Evening;Business Related;Y;Y;96;188;3;0;N
C5916;0;Morning;Others;Y;Y;175;327;2;0;N
C5917;0;Afternoon;Technical Support;Y;Y;195;265;5;0;N
C5918;0;Afternoon;Business Related;N;N;-1;-1;-1;1;Y
C5919;0;Morning;Business Related;Y;Y;291;361;1;0;N
C5920;0;Evening;Technical Support;Y;Y;172;281;4;0;Y
C5921;0;Morning;Loyalty Program;Y;Y;299;369;3;0;Y
C5922;1;Morning;Business Related;Y;Y;95;332;5;0;Y
C5923;0;Evening;Others;Y;Y;256;326;3;0;N
C5924;0;Afternoon;Loyalty Program;Y;Y;198;268;1;0;Y
C5925;1;Evening;Others;Y;N;270;340;1;0;N
C5926;0;Evening;Loyalty Program;N;N;-1;-1;-1;1;N
C5927;0;Morning;Business Related;Y;Y;119;338;5;0;N
C5928;0;Morning;Others;Y;Y;143;213;1;0;Y
C5929;1;Afternoon;Loyalty Program;Y;Y;198;268;2;0;N
C5930;0;Morning;Loyalty Program;Y;Y;280;350;3;0;N
C5931;0;Evening;Loyalty Program;Y;Y;107;237;5;0;Y
C5932;0;Afternoon;Business Related;Y;Y;132;202;5;0;N
C5933;0;Afternoon;Others;Y;Y;215;331;1;0;N
C5934;0;Morning;Loyalty Program;Y;N;216;286;3;0;Y
C5935;0;Evening;Business Related;Y;N;111;187;4;0;N
C5936;0;Evening;Technical Support;Y;Y;179;249;5;0;N
C5937;0;Evening;Loyalty Program;Y;Y;240;310;2;0;N
C5938;0;Morning;Others;Y;Y;64;132;4;0;N
C5939;0;Evening;Technical Support;Y;N;141;211;3;0;N
C5940;0;Morning;Others;Y;Y;106;308;5;0;Y
C5941;1;Morning;Business Related;Y;N;194;328;5;0;Y
C5942;0;Afternoon;Loyalty Program;Y;Y;215;285;5;0;Y
C5943;0;Afternoon;Technical Support;Y;N;87;157;2;0;Y
C5944;1;Afternoon;Technical Support;Y;Y;184;254;4;0;N
C5945;0;Afternoon;Loyalty Program;Y;Y;298;368;5;0;N
C5946;1;Evening;Others;Y;Y;235;305;5;0;N
C5947;1;Morning;Technical Support;Y;Y;236;306;1;0;Y
C5948;0;Afternoon;Business Related;Y;Y;158;228;2;0;N
C5949;0;Morning;Loyalty Program;Y;Y;250;320;5;0;Y
C5950;1;Afternoon;Technical Support;Y;N;227;297;4;0;N
C5951;1;Afternoon;Technical Support;Y;Y;275;345;3;0;N
C5952;0;Evening;Technical Support;Y;Y;254;324;5;0;Y
C5953;0;Evening;Others;N;N;-1;-1;-1;1;N
C5954;0;Morning;Loyalty Program;Y;Y;83;153;4;0;N
C5955;0;Morning;Business Related;N;N;-1;-1;-1;1;N
C5956;0;Afternoon;Technical Support;Y;Y;158;228;1;0;N
C5957;1;Morning;Others;Y;Y;128;331;4;0;N
C5958;0;Afternoon;Loyalty Program;Y;Y;173;276;1;0;N
C5959;0;Evening;Loyalty Program;Y;Y;59;315;5;0;N
C5960;0;Evening;Others;N;N;-1;-1;-1;1;N
C5961;0;Evening;Technical Support;Y;Y;165;235;5;0;N
C5962;0;Morning;Loyalty Program;Y;N;246;333;1;0;N
C5963;0;Afternoon;Others;N;N;-1;-1;-1;1;N
C5964;0;Evening;Loyalty Program;Y;Y;195;257;5;0;Y
C5965;0;Afternoon;Others;N;N;-1;-1;-1;1;N
C5966;0;Morning;Technical Support;Y;Y;115;185;5;0;Y
C5967;1;Morning;Loyalty Program;Y;Y;286;356;2;0;N
C5968;1;Evening;Technical Support;Y;N;225;295;2;0;Y
C5969;1;Morning;Loyalty Program;Y;Y;258;328;4;0;Y
C5970;0;Afternoon;Loyalty Program;Y;Y;156;311;5;0;Y
C5971;0;Morning;Technical Support;Y;Y;94;256;2;0;N
C5972;0;Evening;Loyalty Program;Y;Y;190;263;5;0;N
C5973;0;Evening;Others;Y;N;181;251;5;0;N
C5974;0;Morning;Business Related;Y;Y;51;121;5;0;Y
C5975;0;Morning;Loyalty Program;Y;N;181;251;1;0;N
C5976;0;Morning;Loyalty Program;Y;Y;237;307;1;0;N
C5977;0;Evening;Loyalty Program;Y;Y;271;341;4;0;N
C5978;1;Morning;Others;Y;Y;260;330;4;0;N
C5979;0;Evening;Technical Support;Y;Y;87;340;5;0;N
C5980;0;Morning;Loyalty Program;Y;Y;157;227;3;0;N
C5981;0;Afternoon;Loyalty Program;Y;Y;287;357;2;0;N
C5982;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
C5983;0;Evening;Loyalty Program;Y;Y;179;322;2;0;N
C5984;0;Morning;Business Related;Y;Y;62;238;4;0;N
C5985;0;Morning;Technical Support;Y;Y;299;369;1;0;N
C5986;0;Morning;Loyalty Program;Y;Y;83;327;1;0;N
C5987;0;Afternoon;Technical Support;Y;Y;292;362;5;0;N
C5988;0;Morning;Others;Y;Y;136;247;4;0;N
C5989;0;Afternoon;Loyalty Program;Y;Y;255;325;5;0;N
C5990;0;Afternoon;Others;Y;Y;284;354;3;0;N
C5991;0;Afternoon;Others;Y;Y;198;271;3;0;N
C5992;1;Evening;Business Related;Y;Y;206;276;1;0;N
C5993;0;Morning;Business Related;Y;Y;255;325;5;0;Y
C5994;1;Afternoon;Business Related;Y;N;68;171;5;0;N
C5995;0;Afternoon;Technical Support;Y;Y;107;180;4;0;N
C5996;0;Evening;Others;Y;Y;91;161;4;0;N
C5997;0;Morning;Business Related;Y;Y;60;194;4;0;N
C5998;0;Afternoon;Technical Support;Y;N;254;319;2;0;Y
C5999;1;Morning;Technical Support;Y;Y;275;345;5;0;Y
C6000;0;Evening;Technical Support;Y;Y;189;259;2;0;N
C6001;0;Morning;Business Related;Y;Y;204;274;5;0;N
C6002;1;Evening;Business Related;Y;N;194;264;4;0;N
C6003;0;Morning;Others;Y;Y;181;302;3;0;N
C6004;0;Afternoon;Others;Y;Y;182;256;2;0;N
C6005;1;Morning;Loyalty Program;Y;Y;163;233;5;0;Y
C6006;0;Evening;Technical Support;Y;Y;297;367;5;0;Y
C6007;0;Afternoon;Loyalty Program;N;N;-1;-1;-1;1;N
C6008;1;Evening;Others;Y;Y;266;336;1;0;N
C6009;0;Evening;Loyalty Program;Y;Y;277;347;5;0;N
C6010;1;Evening;Technical Support;Y;Y;109;246;3;0;Y
C6011;0;Evening;Loyalty Program;Y;Y;101;171;2;0;Y
C6012;0;Afternoon;Loyalty Program;Y;Y;142;212;5;0;N
C6013;1;Morning;Technical Support;Y;N;189;259;4;0;Y
C6014;0;Afternoon;Others;Y;Y;228;298;5;0;Y
C6015;0;Afternoon;Loyalty Program;Y;Y;245;315;2;0;N
C6016;1;Afternoon;Loyalty Program;N;N;-1;-1;-1;1;N
C6017;0;Evening;Technical Support;Y;Y;188;258;4;0;N
C6018;0;Evening;Technical Support;Y;Y;299;369;1;0;N
C6019;0;Evening;Loyalty Program;Y;N;298;368;3;0;Y
C6020;1;Afternoon;Technical Support;Y;Y;125;208;1;0;Y
C6021;0;Evening;Technical Support;Y;N;250;320;2;0;Y
C6022;1;Morning;Others;Y;Y;189;322;5;0;N
C6023;0;Afternoon;Loyalty Program;Y;N;101;265;5;0;N
C6024;0;Morning;Loyalty Program;Y;Y;258;328;5;0;N
C6025;0;Morning;Business Related;Y;Y;181;251;5;0;N
C6026;0;Evening;Business Related;Y;Y;160;314;1;0;N
C6027;1;Afternoon;Loyalty Program;Y;Y;88;158;4;0;Y
C6028;0;Morning;Others;Y;Y;87;157;3;0;N
C6029;0;Afternoon;Technical Support;Y;N;103;173;5;0;N
C6030;0;Evening;Business Related;Y;Y;283;350;3;0;N
C6031;0;Evening;Loyalty Program;Y;Y;242;312;1;0;N
C6032;1;Morning;Technical Support;Y;N;75;292;4;0;N
C6033;0;Evening;Loyalty Program;Y;Y;126;196;4;0;N
C6034;0;Afternoon;Loyalty Program;Y;Y;240;322;5;0;Y
C6035;1;Morning;Technical Support;Y;N;289;359;2;0;N
C6036;0;Evening;Loyalty Program;Y;Y;107;289;4;0;N
C6037;0;Morning;Others;Y;Y;65;205;5;0;Y
C6038;0;Morning;Loyalty Program;Y;Y;92;339;4;0;N
C6039;0;Morning;Loyalty Program;Y;Y;219;322;3;0;N
C6040;0;Evening;Business Related;Y;N;71;211;5;0;N
C6041;1;Afternoon;Loyalty Program;Y;N;72;260;4;0;Y
C6042;0;Morning;Others;Y;N;214;350;5;0;N
C6043;0;Morning;Business Related;Y;N;221;291;4;0;N
C6044;0;Morning;Others;Y;N;70;346;3;0;N
C6045;0;Afternoon;Others;Y;N;275;345;2;0;Y
C6046;1;Morning;Technical Support;Y;Y;173;243;5;0;N
C6047;1;Evening;Technical Support;Y;Y;204;274;3;0;N
C6048;0;Afternoon;Others;Y;Y;134;213;2;0;N
C6049;0;Afternoon;Loyalty Program;Y;Y;87;157;2;0;N
C6050;0;Morning;Loyalty Program;Y;Y;241;311;3;0;N
C6051;0;Evening;Business Related;Y;Y;131;219;4;0;N
C6052;0;Evening;Business Related;Y;Y;109;184;3;0;N
C6053;0;Morning;Others;Y;Y;127;197;2;0;Y
C6054;0;Evening;Business Related;Y;N;133;203;2;0;N
C6055;0;Afternoon;Others;Y;N;132;202;4;0;N
C6056;0;Morning;Technical Support;Y;Y;279;349;5;0;N
C6057;1;Evening;Business Related;Y;Y;211;281;5;0;N
C6058;0;Evening;Technical Support;Y;Y;260;330;5;0;N
C6059;0;Morning;Technical Support;N;N;-1;-1;-1;1;N
C6060;1;Afternoon;Loyalty Program;N;N;-1;-1;-1;1;N
C6061;0;Morning;Others;Y;Y;179;249;2;0;N
C6062;0;Morning;Loyalty Program;Y;Y;300;370;3;0;N
C6063;0;Morning;Loyalty Program;Y;N;255;325;4;0;N
C6064;0;Afternoon;Loyalty Program;Y;N;178;248;4;0;Y
C6065;0;Evening;Technical Support;N;N;-1;-1;-1;1;Y
C6066;1;Morning;Technical Support;Y;Y;101;171;5;0;N
C6067;1;Morning;Business Related;Y;Y;192;262;1;0;N
C6068;0;Evening;Technical Support;Y;Y;208;310;4;0;Y
C6069;0;Morning;Others;Y;Y;287;357;1;0;N
C6070;0;Morning;Technical Support;Y;Y;182;252;4;0;Y
C6071;0;Morning;Others;Y;Y;185;348;4;0;N
C6072;0;Morning;Business Related;Y;N;287;357;3;0;N
C6073;0;Afternoon;Others;N;N;-1;-1;-1;1;N
C6074;0;Afternoon;Business Related;Y;Y;52;279;1;0;N
C6075;0;Afternoon;Others;Y;Y;104;204;5;0;N
C6076;1;Evening;Technical Support;Y;Y;136;206;1;0;Y
C6077;0;Evening;Business Related;Y;Y;180;250;5;0;N
C6078;0;Afternoon;Loyalty Program;Y;Y;165;231;1;0;N
C6079;1;Evening;Technical Support;Y;Y;223;293;3;0;N
C6080;1;Evening;Loyalty Program;Y;Y;118;188;2;0;N
C6081;0;Evening;Technical Support;Y;Y;236;336;5;0;N
C6082;0;Afternoon;Others;Y;Y;187;257;3;0;N
C6083;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
C6084;1;Evening;Loyalty Program;Y;Y;164;234;2;0;N
C6085;0;Morning;Others;Y;N;115;278;5;0;N
C6086;0;Morning;Loyalty Program;Y;Y;278;348;5;0;N
C6087;0;Morning;Business Related;Y;Y;92;162;3;0;N
C6088;1;Evening;Business Related;Y;Y;97;167;2;0;N
C6089;1;Evening;Loyalty Program;Y;Y;54;237;5;0;Y
C6090;0;Morning;Technical Support;Y;N;139;261;2;0;N
C6091;0;Morning;Technical Support;Y;Y;285;355;5;0;N
C6092;0;Afternoon;Others;Y;Y;153;360;2;0;N
C6093;0;Morning;Loyalty Program;Y;Y;151;221;3;0;N
C6094;1;Evening;Others;Y;Y;114;337;3;0;N
C6095;1;Evening;Business Related;Y;Y;249;319;2;0;Y
C6096;0;Morning;Others;N;N;-1;-1;-1;1;N
C6097;0;Evening;Others;Y;Y;64;211;2;0;Y
C6098;0;Afternoon;Others;Y;Y;90;160;2;0;N
C6099;0;Evening;Others;Y;Y;230;300;4;0;N
C6100;0;Morning;Others;Y;N;53;123;2;0;N
C6101;0;Evening;Business Related;Y;Y;168;238;2;0;N
C6102;0;Evening;Technical Support;Y;Y;262;332;3;0;N
C6103;0;Morning;Business Related;Y;N;112;182;1;0;N
C6104;1;Evening;Others;Y;N;100;267;4;0;N
C6105;0;Afternoon;Others;Y;Y;132;216;3;0;N
C6106;0;Evening;Loyalty Program;Y;Y;260;330;3;0;N
C6107;0;Evening;Business Related;Y;Y;102;348;4;0;N
C6108;0;Evening;Technical Support;Y;Y;123;193;5;0;N
C6109;1;Morning;Others;Y;Y;62;132;5;0;Y
C6110;1;Morning;Others;Y;Y;157;333;2;0;N
C6111;0;Afternoon;Technical Support;Y;N;235;321;2;0;N
C6112;0;Afternoon;Others;Y;Y;63;193;4;0;N
C6113;0;Morning;Business Related;Y;Y;159;229;2;0;N
C6114;0;Afternoon;Technical Support;Y;N;247;317;4;0;Y
C6115;0;Evening;Others;Y;Y;262;332;2;0;N
C6116;1;Morning;Loyalty Program;Y;Y;121;191;2;0;Y
C6117;0;Evening;Others;Y;Y;167;237;4;0;N
C6118;0;Evening;Technical Support;Y;Y;119;273;2;0;N
C6119;0;Evening;Technical Support;N;N;-1;-1;-1;1;N
C6120;0;Morning;Technical Support;Y;Y;73;354;2;0;N
C6121;0;Morning;Business Related;Y;Y;57;183;5;0;N
C6122;1;Evening;Technical Support;Y;Y;204;274;5;0;N
C6123;0;Afternoon;Technical Support;Y;Y;125;243;3;0;N
C6124;1;Morning;Others;Y;Y;106;176;2;0;N
C6125;1;Evening;Loyalty Program;Y;Y;251;351;2;0;Y
C6126;0;Morning;Business Related;Y;Y;61;349;1;0;N
C6127;0;Evening;Business Related;Y;Y;101;171;2;0;N
C6128;0;Morning;Loyalty Program;Y;Y;293;363;5;0;N
C6129;0;Evening;Business Related;Y;Y;138;346;2;0;N
C6130;0;Evening;Business Related;Y;N;287;357;2;0;N
C6131;0;Evening;Loyalty Program;Y;N;183;253;4;0;N
C6132;0;Evening;Others;N;N;-1;-1;-1;1;N
C6133;1;Evening;Others;Y;Y;122;227;4;0;N
C6134;0;Afternoon;Technical Support;Y;Y;274;344;1;0;N
C6135;0;Morning;Others;Y;Y;160;230;5;0;Y
C6136;1;Evening;Loyalty Program;Y;Y;183;253;4;0;N
C6137;0;Morning;Loyalty Program;Y;Y;291;360;1;0;N
C6138;0;Afternoon;Loyalty Program;Y;Y;205;275;4;0;Y
C6139;0;Evening;Technical Support;Y;N;211;281;4;0;N
C6140;0;Evening;Business Related;Y;Y;142;258;5;0;N
C6141;0;Afternoon;Loyalty Program;Y;Y;137;207;3;0;Y
C6142;0;Morning;Business Related;Y;Y;68;354;5;0;N
C6143;0;Morning;Technical Support;Y;Y;235;317;2;0;N
C6144;0;Afternoon;Others;Y;N;52;236;5;0;Y
C6145;0;Afternoon;Loyalty Program;Y;Y;60;223;4;0;N
C6146;0;Evening;Others;Y;Y;115;185;2;0;N
C6147;0;Afternoon;Business Related;Y;Y;215;332;5;0;N
C6148;1;Morning;Business Related;Y;N;276;346;1;0;N
C6149;0;Evening;Loyalty Program;Y;Y;279;349;2;0;N
C6150;0;Morning;Technical Support;Y;Y;270;340;4;0;N
C6151;0;Afternoon;Others;Y;Y;97;351;1;0;N
C6152;1;Afternoon;Others;Y;N;190;260;2;0;N
C6153;0;Evening;Loyalty Program;Y;N;194;264;1;0;N
C6154;0;Afternoon;Others;Y;N;274;344;2;0;Y
C6155;1;Evening;Loyalty Program;Y;Y;146;216;1;0;N
C6156;0;Evening;Others;Y;Y;258;328;4;0;Y
C6157;0;Morning;Business Related;Y;Y;296;366;1;0;N
C6158;0;Morning;Business Related;Y;Y;224;294;5;0;N
C6159;1;Afternoon;Technical Support;Y;N;144;214;5;0;N
C6160;0;Morning;Business Related;Y;Y;233;303;4;0;Y
C6161;0;Morning;Technical Support;Y;Y;196;266;4;0;N
C6162;0;Evening;Technical Support;Y;Y;142;212;2;0;N
C6163;0;Afternoon;Loyalty Program;Y;Y;150;220;4;0;Y
C6164;1;Morning;Business Related;Y;Y;61;209;4;0;N
C6165;0;Evening;Loyalty Program;Y;Y;216;343;4;0;N
C6166;0;Evening;Technical Support;Y;Y;210;280;1;0;N
C6167;0;Afternoon;Others;Y;Y;65;280;5;0;N
C6168;1;Morning;Technical Support;Y;Y;131;201;5;0;Y
C6169;0;Morning;Business Related;Y;Y;119;254;1;0;Y
C6170;0;Evening;Technical Support;N;N;-1;-1;-1;1;N
C6171;1;Afternoon;Loyalty Program;N;N;-1;-1;-1;1;Y
C6172;0;Evening;Business Related;Y;N;175;245;4;0;N
C6173;1;Afternoon;Loyalty Program;N;N;-1;-1;-1;1;N
C6174;1;Morning;Loyalty Program;Y;N;220;290;4;0;N
C6175;1;Afternoon;Loyalty Program;Y;Y;180;250;3;0;N
C6176;0;Afternoon;Business Related;Y;Y;295;365;4;0;N
C6177;0;Morning;Loyalty Program;Y;Y;165;235;2;0;N
C6178;1;Evening;Loyalty Program;Y;Y;161;231;1;0;N
C6179;1;Afternoon;Others;Y;Y;109;350;5;0;Y
C6180;0;Evening;Technical Support;Y;Y;300;370;3;0;Y
C6181;0;Morning;Others;Y;N;225;295;2;0;N
C6182;1;Afternoon;Loyalty Program;Y;Y;196;266;5;0;N
C6183;0;Morning;Loyalty Program;Y;Y;74;323;5;0;N
C6184;0;Morning;Technical Support;Y;Y;155;225;4;0;N
C6185;0;Evening;Others;Y;N;61;131;4;0;N
C6186;1;Morning;Others;N;N;-1;-1;-1;1;N
C6187;0;Morning;Others;Y;Y;130;321;2;0;N
C6188;0;Morning;Loyalty Program;Y;Y;224;294;3;0;N
C6189;0;Evening;Loyalty Program;Y;Y;114;310;5;0;Y
C6190;1;Morning;Loyalty Program;Y;Y;177;263;5;0;N
C6191;0;Morning;Business Related;Y;Y;97;318;3;0;N
C6192;1;Evening;Business Related;Y;Y;177;247;5;0;N
C6193;0;Afternoon;Loyalty Program;Y;N;109;300;4;0;N
C6194;0;Afternoon;Loyalty Program;Y;Y;96;166;1;0;N
C6195;1;Afternoon;Others;Y;Y;145;215;2;0;N
C6196;0;Morning;Business Related;Y;N;227;304;1;0;N
C6197;0;Morning;Loyalty Program;Y;Y;185;255;2;0;N
C6198;1;Evening;Loyalty Program;Y;Y;116;271;5;0;N
C6199;0;Evening;Loyalty Program;Y;N;194;260;4;0;N
C6200;0;Morning;Business Related;Y;Y;182;252;2;0;N
C6201;0;Evening;Loyalty Program;Y;N;92;267;5;0;N
C6202;0;Afternoon;Loyalty Program;Y;Y;212;282;5;0;N
C6203;1;Afternoon;Loyalty Program;Y;Y;126;196;5;0;N
C6204;1;Morning;Loyalty Program;Y;N;68;260;4;0;N
C6205;0;Evening;Technical Support;Y;N;245;315;5;0;N
C6206;0;Afternoon;Business Related;Y;N;151;221;5;0;N
C6207;1;Afternoon;Loyalty Program;Y;Y;254;324;1;0;Y
C6208;0;Morning;Others;Y;Y;120;236;5;0;N
C6209;0;Evening;Others;Y;N;101;283;2;0;N
C6210;1;Morning;Technical Support;Y;Y;209;279;4;0;Y
C6211;0;Afternoon;Business Related;Y;Y;199;269;5;0;Y
C6212;0;Afternoon;Loyalty Program;Y;Y;242;312;2;0;Y
C6213;1;Afternoon;Technical Support;Y;Y;198;268;3;0;N
C6214;1;Morning;Technical Support;N;N;-1;-1;-1;1;N
C6215;1;Evening;Loyalty Program;Y;Y;127;197;3;0;N
C6216;0;Evening;Technical Support;Y;Y;234;345;2;0;N
C6217;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
C6218;0;Afternoon;Others;Y;Y;167;237;5;0;Y
C6219;0;Evening;Others;Y;Y;215;285;4;0;N
C6220;0;Afternoon;Technical Support;Y;Y;191;261;3;0;Y
C6221;0;Evening;Others;Y;Y;194;264;2;0;N
C6222;0;Evening;Loyalty Program;Y;Y;75;309;4;0;Y
C6223;0;Afternoon;Technical Support;Y;Y;269;339;4;0;Y
C6224;0;Morning;Loyalty Program;Y;Y;86;227;4;0;N
C6225;0;Afternoon;Business Related;Y;N;141;338;2;0;N
C6226;0;Afternoon;Others;N;N;-1;-1;-1;1;Y
C6227;1;Afternoon;Loyalty Program;Y;Y;154;260;5;0;Y
C6228;0;Morning;Others;Y;N;183;253;1;0;Y
C6229;0;Afternoon;Business Related;Y;N;180;250;5;0;N
C6230;0;Afternoon;Loyalty Program;Y;Y;209;279;3;0;Y
C6231;0;Evening;Technical Support;Y;N;210;304;2;0;Y
C6232;0;Afternoon;Technical Support;Y;Y;100;170;4;0;N
C6233;0;Morning;Business Related;N;N;-1;-1;-1;1;N
C6234;0;Morning;Business Related;Y;N;118;319;3;0;Y
C6235;0;Afternoon;Loyalty Program;Y;Y;251;314;2;0;Y
C6236;0;Afternoon;Others;Y;Y;273;343;5;0;N
C6237;0;Afternoon;Loyalty Program;Y;Y;283;353;3;0;N
C6238;0;Afternoon;Technical Support;Y;Y;294;364;4;0;N
C6239;0;Evening;Technical Support;Y;Y;116;186;5;0;N
C6240;0;Evening;Technical Support;Y;Y;219;335;5;0;N
C6241;0;Afternoon;Others;Y;Y;178;248;3;0;Y
C6242;0;Afternoon;Business Related;Y;Y;204;267;5;0;N
C6243;0;Morning;Others;Y;Y;115;347;4;0;N
C6244;0;Afternoon;Loyalty Program;Y;Y;159;229;1;0;Y
C6245;1;Morning;Technical Support;Y;Y;157;227;4;0;N
C6246;0;Evening;Business Related;N;N;-1;-1;-1;1;N
C6247;0;Evening;Business Related;Y;N;272;342;3;0;N
C6248;0;Evening;Technical Support;Y;Y;165;324;2;0;N
C6249;0;Afternoon;Technical Support;Y;Y;223;293;4;0;N
C6250;1;Afternoon;Technical Support;Y;Y;273;343;2;0;N
C6251;0;Morning;Technical Support;Y;Y;130;277;4;0;Y
C6252;0;Morning;Business Related;Y;Y;220;316;3;0;N
C6253;1;Afternoon;Business Related;Y;Y;186;256;1;0;Y
C6254;0;Morning;Others;Y;Y;135;330;1;0;N
C6255;1;Morning;Technical Support;Y;Y;286;356;4;0;Y
C6256;0;Evening;Business Related;Y;N;78;148;4;0;N
C6257;0;Evening;Technical Support;Y;Y;56;320;4;0;N
C6258;0;Evening;Others;Y;Y;216;286;2;0;N
C6259;0;Evening;Technical Support;Y;Y;115;344;5;0;N
C6260;1;Evening;Loyalty Program;Y;Y;254;324;4;0;N
C6261;1;Morning;Technical Support;Y;N;236;331;5;0;N
C6262;1;Afternoon;Business Related;Y;Y;148;218;4;0;N
C6263;1;Evening;Technical Support;Y;Y;127;322;4;0;N
C6264;1;Afternoon;Loyalty Program;Y;Y;76;224;2;0;N
C6265;0;Afternoon;Technical Support;Y;Y;246;316;3;0;N
C6266;0;Evening;Technical Support;Y;Y;292;362;5;0;N
C6267;1;Morning;Loyalty Program;Y;N;200;270;3;0;Y
C6268;0;Morning;Technical Support;Y;Y;226;296;1;0;N
C6269;0;Afternoon;Loyalty Program;Y;Y;143;213;5;0;N
C6270;0;Morning;Business Related;Y;Y;71;188;5;0;N
C6271;0;Evening;Technical Support;Y;Y;84;154;3;0;N
C6272;0;Morning;Technical Support;N;N;-1;-1;-1;1;N
C6273;0;Morning;Loyalty Program;Y;Y;263;333;5;0;N
C6274;0;Evening;Business Related;Y;Y;152;261;5;0;N
C6275;0;Evening;Loyalty Program;N;N;-1;-1;-1;1;N
C6276;1;Morning;Business Related;Y;Y;284;354;2;0;Y
C6277;1;Evening;Others;Y;Y;203;280;4;0;N
C6278;0;Afternoon;Others;Y;Y;281;351;1;0;N
C6279;0;Morning;Loyalty Program;Y;Y;204;274;4;0;N
C6280;1;Morning;Business Related;Y;Y;235;296;4;0;N
C6281;0;Afternoon;Technical Support;Y;Y;289;359;5;0;Y
C6282;0;Morning;Technical Support;Y;Y;269;339;2;0;Y
C6283;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
C6284;0;Evening;Technical Support;Y;Y;262;332;4;0;Y
C6285;0;Evening;Loyalty Program;Y;Y;55;119;4;0;N
C6286;1;Afternoon;Technical Support;Y;Y;165;235;1;0;N
C6287;0;Afternoon;Others;Y;Y;293;363;4;0;N
C6288;0;Morning;Others;Y;Y;121;263;5;0;N
C6289;0;Evening;Loyalty Program;Y;Y;162;232;4;0;Y
C6290;1;Morning;Loyalty Program;Y;Y;185;255;2;0;N
C6291;0;Afternoon;Technical Support;Y;Y;217;287;4;0;Y
C6292;1;Morning;Business Related;N;N;-1;-1;-1;1;N
C6293;0;Evening;Business Related;Y;Y;293;363;5;0;N
C6294;0;Morning;Loyalty Program;Y;Y;189;305;3;0;N
C6295;0;Afternoon;Technical Support;Y;Y;178;302;2;0;Y
C6296;0;Evening;Technical Support;Y;Y;101;171;4;0;N
C6297;1;Evening;Loyalty Program;Y;Y;62;256;1;0;N
C6298;0;Evening;Technical Support;Y;Y;78;278;1;0;N
C6299;0;Morning;Loyalty Program;Y;Y;173;243;3;0;N
C6300;1;Afternoon;Others;Y;Y;227;297;5;0;N
C6301;0;Morning;Business Related;Y;Y;74;149;5;0;N
C6302;0;Morning;Others;Y;Y;137;274;3;0;N
C6303;1;Evening;Technical Support;N;N;-1;-1;-1;1;N
C6304;0;Morning;Loyalty Program;Y;Y;128;299;4;0;N
C6305;0;Evening;Others;Y;Y;83;153;5;0;Y
C6306;1;Morning;Loyalty Program;Y;Y;274;344;3;0;N
C6307;1;Evening;Others;Y;Y;121;309;2;0;N
C6308;1;Evening;Business Related;Y;Y;126;350;1;0;N
C6309;0;Morning;Business Related;Y;N;85;155;3;0;Y
C6310;1;Morning;Business Related;Y;Y;74;339;4;0;N
C6311;0;Morning;Business Related;Y;Y;103;176;3;0;N
C6312;0;Evening;Others;Y;N;180;355;3;0;N
C6313;0;Afternoon;Loyalty Program;Y;Y;229;334;2;0;Y
C6314;0;Evening;Loyalty Program;Y;Y;139;209;2;0;N
C6315;1;Morning;Others;Y;Y;54;348;1;0;N
C6316;0;Evening;Business Related;Y;Y;166;236;4;0;N
C6317;0;Evening;Loyalty Program;Y;Y;120;229;3;0;N
C6318;0;Evening;Loyalty Program;Y;Y;289;359;5;0;N
C6319;0;Evening;Loyalty Program;Y;Y;63;133;1;0;Y
C6320;0;Afternoon;Others;Y;Y;205;275;5;0;N
C6321;1;Afternoon;Others;Y;Y;67;311;2;0;Y
C6322;0;Afternoon;Business Related;Y;Y;50;126;2;0;N
C6323;0;Evening;Business Related;Y;Y;92;213;5;0;N
C6324;0;Afternoon;Loyalty Program;Y;N;299;369;1;0;Y
C6325;0;Morning;Others;Y;N;211;281;2;0;N
C6326;0;Evening;Technical Support;N;N;-1;-1;-1;1;N
C6327;0;Morning;Others;N;N;-1;-1;-1;1;N
C6328;0;Morning;Loyalty Program;Y;Y;247;317;3;0;N
C6329;0;Morning;Business Related;Y;Y;141;273;4;0;N
C6330;0;Evening;Business Related;Y;Y;146;300;2;0;Y
C6331;0;Afternoon;Others;Y;Y;111;310;4;0;N
C6332;1;Morning;Business Related;Y;Y;241;311;4;0;N
C6333;0;Evening;Business Related;Y;Y;127;204;5;0;N
C6334;0;Evening;Loyalty Program;Y;Y;243;313;1;0;Y
C6335;0;Evening;Technical Support;Y;Y;166;286;4;0;Y
C6336;1;Afternoon;Loyalty Program;Y;N;263;333;1;0;Y
C6337;0;Evening;Loyalty Program;Y;Y;99;227;1;0;Y
C6338;0;Afternoon;Loyalty Program;Y;Y;284;354;1;0;N
C6339;0;Morning;Technical Support;Y;Y;111;181;1;0;Y
C6340;0;Evening;Technical Support;Y;Y;233;303;1;0;N
C6341;1;Morning;Others;Y;Y;229;299;4;0;N
C6342;0;Evening;Others;Y;N;282;352;4;0;N
