Call Id;VIP;Time of Day;Topic;Answered (Y/N);Resolved;Hold Time;Call Time;Satisfaction rating;missing values;Repeat Call
ID2565;1;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID2566;0;Afternoon;Payment related;Y;Y;87;182;4;0;N
ID2567;1;Afternoon;Technical Support;Y;Y;125;364;4;0;N
ID2568;0;Afternoon;Payment related;Y;Y;56;232;1;0;Y
ID2569;1;Afternoon;Payment related;Y;Y;88;226;3;0;N
ID2570;0;Afternoon;Payment related;Y;Y;45;137;4;0;N
ID2571;0;Afternoon;Technical Support;Y;Y;24;121;4;0;N
ID2572;1;Afternoon;Contract related;Y;Y;23;252;5;0;N
ID2573;0;Afternoon;Payment related;Y;Y;66;407;5;0;N
ID2574;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID2575;0;Evening;Streaming;Y;Y;67;155;4;0;Y
ID2576;0;Evening;Technical Support;Y;Y;39;314;1;0;Y
ID2577;1;Evening;Streaming;Y;Y;70;99;1;0;N
ID2578;0;Evening;Admin Support;Y;Y;40;399;5;0;N
ID2579;0;Evening;Contract related;N;N;-1;-1;-1;1;Y
ID2580;0;Evening;Admin Support;Y;Y;28;386;3;0;N
ID2581;0;Evening;Technical Support;Y;Y;107;219;2;0;N
ID2582;1;Evening;Payment related;Y;Y;62;282;4;0;Y
ID2583;1;Evening;Technical Support;Y;Y;80;260;4;0;N
ID2584;1;Evening;Contract related;Y;Y;63;186;3;0;N
ID2585;1;Evening;Technical Support;Y;Y;36;318;3;0;N
ID2586;0;Evening;Contract related;Y;Y;64;125;3;0;N
ID2587;0;Evening;Contract related;Y;Y;110;343;3;0;N
ID2588;0;Evening;Admin Support;Y;Y;43;382;3;0;Y
ID2589;0;Evening;Technical Support;Y;Y;76;284;5;0;Y
ID2590;0;Evening;Technical Support;Y;Y;45;149;2;0;N
ID2591;0;Evening;Streaming;Y;N;109;132;3;0;Y
ID2592;1;Evening;Streaming;Y;Y;68;414;4;0;N
ID2593;1;Evening;Contract related;Y;N;99;414;1;0;Y
ID2594;1;Evening;Contract related;Y;Y;27;245;4;0;Y
ID2595;0;Morning;Streaming;Y;Y;14;118;3;0;N
ID2596;1;Morning;Admin Support;Y;Y;81;261;3;0;N
ID2597;0;Morning;Admin Support;Y;Y;24;187;3;0;Y
ID2598;0;Morning;Contract related;Y;Y;13;348;1;0;N
ID2599;0;Morning;Technical Support;Y;Y;89;113;1;0;N
ID2600;0;Morning;Streaming;Y;Y;103;357;4;0;N
ID2601;0;Morning;Payment related;Y;Y;103;228;3;0;N
ID2602;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID2603;0;Morning;Contract related;Y;N;59;211;3;0;N
ID2604;0;Morning;Payment related;Y;Y;113;158;3;0;N
ID2605;0;Morning;Contract related;Y;Y;69;172;2;0;Y
ID2606;1;Morning;Technical Support;Y;Y;69;171;2;0;N
ID2607;0;Morning;Technical Support;Y;N;11;307;4;0;N
ID2608;0;Morning;Contract related;Y;Y;75;251;2;0;N
ID2609;0;Morning;Technical Support;Y;N;24;152;5;0;Y
ID2610;0;Morning;Admin Support;Y;Y;124;368;3;0;N
ID2611;0;Morning;Admin Support;Y;Y;32;154;5;0;N
ID2612;0;Morning;Admin Support;Y;Y;105;394;5;0;Y
ID2613;0;Morning;Technical Support;N;N;-1;-1;-1;1;Y
ID2614;1;Morning;Payment related;Y;Y;94;123;4;0;N
ID2615;0;Afternoon;Contract related;Y;Y;107;196;4;0;N
ID2616;0;Afternoon;Admin Support;Y;Y;79;333;5;0;N
ID2617;0;Afternoon;Contract related;N;N;-1;-1;-1;1;N
ID2618;0;Afternoon;Admin Support;Y;Y;59;125;4;0;Y
ID2619;0;Afternoon;Technical Support;Y;N;117;294;3;0;Y
ID2620;0;Afternoon;Streaming;Y;Y;37;111;3;0;N
ID2621;1;Afternoon;Admin Support;Y;Y;94;320;4;0;Y
ID2622;1;Afternoon;Technical Support;Y;Y;120;225;1;0;Y
ID2623;0;Afternoon;Contract related;N;N;-1;-1;-1;1;Y
ID2624;0;Afternoon;Streaming;Y;Y;50;407;2;0;Y
ID2625;1;Afternoon;Payment related;Y;Y;47;148;5;0;N
ID2626;0;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID2627;0;Afternoon;Admin Support;Y;Y;118;233;5;0;N
ID2628;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID2629;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID2630;0;Afternoon;Technical Support;Y;Y;14;133;5;0;N
ID2631;1;Afternoon;Technical Support;Y;Y;88;129;3;0;N
ID2632;0;Afternoon;Streaming;Y;Y;124;112;4;0;Y
ID2633;0;Afternoon;Payment related;Y;Y;18;108;5;0;Y
ID2634;0;Afternoon;Admin Support;Y;Y;22;125;3;0;Y
ID2635;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID2636;0;Afternoon;Streaming;Y;Y;94;378;5;0;N
ID2637;0;Afternoon;Technical Support;Y;N;54;216;3;0;N
ID2638;0;Afternoon;Contract related;Y;N;44;197;5;0;Y
ID2639;0;Afternoon;Admin Support;Y;Y;28;263;3;0;Y
ID2640;0;Afternoon;Payment related;Y;Y;103;192;3;0;Y
ID2641;1;Afternoon;Technical Support;Y;Y;25;107;4;0;N
ID2642;0;Afternoon;Streaming;N;N;-1;-1;-1;1;N
ID2643;0;Evening;Streaming;Y;Y;84;250;3;0;Y
ID2644;0;Evening;Streaming;Y;Y;36;237;4;0;N
ID2645;0;Evening;Payment related;N;N;-1;-1;-1;1;N
ID2646;0;Evening;Payment related;Y;Y;42;221;4;0;N
ID2647;0;Evening;Streaming;Y;Y;124;231;3;0;N
ID2648;0;Evening;Technical Support;Y;Y;99;220;5;0;N
ID2649;0;Evening;Streaming;Y;Y;124;263;5;0;N
ID2650;0;Evening;Admin Support;Y;Y;55;385;5;0;N
ID2651;1;Evening;Admin Support;N;N;-1;-1;-1;1;Y
ID2652;0;Evening;Payment related;N;N;-1;-1;-1;1;Y
ID2653;0;Morning;Admin Support;Y;Y;64;306;2;0;Y
ID2654;0;Morning;Technical Support;Y;Y;82;294;2;0;Y
ID2655;0;Morning;Streaming;Y;Y;50;199;4;0;Y
ID2656;0;Morning;Contract related;Y;Y;100;222;4;0;N
ID2657;0;Morning;Admin Support;Y;Y;26;414;3;0;Y
ID2658;1;Morning;Payment related;Y;Y;75;254;2;0;N
ID2659;0;Morning;Technical Support;Y;Y;26;388;3;0;N
ID2660;1;Morning;Payment related;Y;Y;21;308;3;0;N
ID2661;1;Morning;Admin Support;Y;Y;53;91;1;0;N
ID2662;0;Morning;Streaming;Y;Y;109;217;3;0;Y
ID2663;0;Morning;Streaming;Y;Y;108;364;3;0;N
ID2664;0;Morning;Contract related;Y;Y;58;316;5;0;Y
ID2665;1;Morning;Payment related;Y;Y;14;351;5;0;Y
ID2666;0;Morning;Contract related;Y;Y;74;331;4;0;N
ID2667;0;Morning;Contract related;N;N;-1;-1;-1;1;N
ID2668;0;Morning;Streaming;Y;Y;54;166;5;0;N
ID2669;0;Morning;Streaming;Y;Y;18;223;4;0;N
ID2670;0;Morning;Payment related;Y;Y;39;373;3;0;Y
ID2671;0;Afternoon;Payment related;Y;Y;31;197;1;0;Y
ID2672;0;Afternoon;Technical Support;Y;Y;118;300;3;0;Y
ID2673;0;Afternoon;Payment related;N;N;-1;-1;-1;1;N
ID2674;0;Afternoon;Contract related;Y;Y;118;358;3;0;Y
ID2675;0;Afternoon;Payment related;Y;Y;69;217;4;0;Y
ID2676;1;Afternoon;Payment related;Y;Y;125;381;5;0;N
ID2677;1;Afternoon;Streaming;Y;N;47;161;3;0;Y
ID2678;0;Afternoon;Payment related;Y;Y;53;124;1;0;N
ID2679;1;Afternoon;Streaming;Y;N;55;277;2;0;N
ID2680;0;Afternoon;Admin Support;Y;Y;91;330;2;0;Y
ID2681;0;Afternoon;Technical Support;Y;Y;37;323;3;0;N
ID2682;1;Afternoon;Admin Support;Y;Y;118;293;4;0;N
ID2683;0;Afternoon;Technical Support;Y;Y;37;336;5;0;Y
ID2684;0;Afternoon;Admin Support;Y;Y;124;244;4;0;N
ID2685;1;Afternoon;Technical Support;Y;Y;105;155;4;0;Y
ID2686;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID2687;0;Afternoon;Technical Support;Y;Y;36;207;1;0;Y
ID2688;0;Afternoon;Streaming;Y;Y;87;412;4;0;N
ID2689;1;Evening;Technical Support;Y;Y;98;302;4;0;N
ID2690;0;Evening;Admin Support;N;N;-1;-1;-1;1;N
ID2691;0;Evening;Payment related;Y;Y;37;171;3;0;Y
ID2692;0;Evening;Streaming;Y;Y;65;288;1;0;Y
ID2693;0;Evening;Contract related;Y;Y;117;387;3;0;N
ID2694;0;Evening;Streaming;Y;Y;70;162;4;0;N
ID2695;1;Evening;Streaming;N;N;-1;-1;-1;1;Y
ID2696;0;Evening;Streaming;Y;Y;30;333;3;0;N
ID2697;1;Evening;Technical Support;N;N;-1;-1;-1;1;Y
ID2698;1;Evening;Technical Support;Y;N;53;279;3;0;Y
ID2699;1;Evening;Streaming;Y;Y;69;311;4;0;Y
ID2700;0;Evening;Contract related;Y;Y;109;250;1;0;Y
ID2701;1;Evening;Technical Support;Y;Y;17;102;5;0;Y
ID2702;0;Evening;Streaming;Y;Y;109;292;4;0;N
ID2703;1;Evening;Contract related;Y;Y;50;346;5;0;Y
ID2704;1;Evening;Admin Support;Y;N;22;211;3;0;N
ID2705;0;Evening;Contract related;Y;Y;100;215;4;0;N
ID2706;0;Evening;Streaming;Y;Y;101;315;3;0;Y
ID2707;0;Evening;Payment related;Y;Y;15;169;3;0;Y
ID2708;0;Evening;Contract related;Y;Y;59;269;5;0;N
ID2709;1;Morning;Contract related;Y;Y;93;195;3;0;N
ID2710;1;Morning;Payment related;Y;Y;81;385;4;0;Y
ID2711;0;Morning;Admin Support;Y;Y;20;131;1;0;Y
ID2712;0;Morning;Contract related;Y;Y;47;95;3;0;N
ID2713;0;Morning;Admin Support;Y;N;17;182;1;0;N
ID2714;0;Morning;Payment related;Y;N;15;124;3;0;N
ID2715;0;Morning;Technical Support;Y;Y;94;370;5;0;Y
ID2716;0;Morning;Technical Support;Y;Y;10;135;5;0;N
ID2717;0;Morning;Admin Support;Y;Y;96;252;3;0;N
ID2718;0;Morning;Admin Support;Y;Y;32;101;4;0;Y
ID2719;0;Morning;Streaming;Y;Y;36;302;1;0;N
ID2720;0;Morning;Streaming;Y;Y;50;162;5;0;N
ID2721;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID2722;0;Morning;Payment related;Y;Y;89;93;2;0;N
ID2723;0;Morning;Contract related;N;N;-1;-1;-1;1;N
ID2724;0;Morning;Admin Support;Y;Y;114;347;5;0;Y
ID2725;0;Morning;Streaming;Y;Y;44;391;5;0;Y
ID2726;0;Morning;Admin Support;Y;Y;100;366;5;0;N
ID2727;1;Morning;Payment related;N;N;-1;-1;-1;1;N
ID2728;0;Morning;Contract related;Y;Y;70;109;4;0;N
ID2729;0;Morning;Contract related;Y;Y;16;243;4;0;Y
ID2730;0;Morning;Admin Support;Y;Y;49;124;4;0;N
ID2731;1;Morning;Streaming;Y;Y;96;348;4;0;Y
ID2732;0;Morning;Admin Support;Y;Y;85;336;4;0;Y
ID2733;0;Morning;Contract related;Y;Y;65;329;2;0;Y
ID2734;0;Morning;Payment related;Y;Y;67;90;4;0;N
ID2735;0;Afternoon;Payment related;Y;Y;50;129;4;0;N
ID2736;0;Afternoon;Streaming;N;N;-1;-1;-1;1;N
ID2737;1;Afternoon;Contract related;Y;Y;79;202;3;0;N
ID2738;0;Afternoon;Technical Support;Y;Y;107;233;4;0;N
ID2739;0;Afternoon;Contract related;Y;N;52;290;1;0;Y
ID2740;1;Afternoon;Streaming;Y;N;104;385;1;0;N
ID2741;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID2742;1;Afternoon;Contract related;Y;Y;63;114;1;0;Y
ID2743;0;Afternoon;Technical Support;Y;Y;79;231;4;0;Y
ID2744;0;Afternoon;Streaming;Y;N;21;391;3;0;N
ID2745;1;Afternoon;Technical Support;Y;Y;93;336;3;0;N
ID2746;0;Afternoon;Streaming;Y;Y;72;172;4;0;Y
ID2747;0;Afternoon;Admin Support;Y;Y;84;272;3;0;Y
ID2748;1;Afternoon;Admin Support;N;N;-1;-1;-1;1;N
ID2749;0;Afternoon;Admin Support;Y;Y;45;124;3;0;N
ID2750;0;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID2751;1;Afternoon;Streaming;Y;N;49;141;4;0;Y
ID2752;0;Afternoon;Admin Support;Y;Y;110;366;4;0;Y
ID2753;1;Afternoon;Technical Support;Y;N;58;133;3;0;Y
ID2754;0;Afternoon;Contract related;Y;Y;35;373;4;0;N
ID2755;0;Afternoon;Payment related;Y;Y;105;130;4;0;Y
ID2756;0;Afternoon;Payment related;Y;Y;99;192;3;0;Y
ID2757;1;Afternoon;Contract related;Y;Y;53;242;2;0;N
ID2758;0;Afternoon;Contract related;Y;N;50;402;4;0;N
ID2759;1;Afternoon;Contract related;Y;Y;114;212;4;0;Y
ID2760;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID2761;0;Evening;Payment related;N;N;-1;-1;-1;1;N
ID2762;1;Evening;Payment related;Y;Y;87;150;4;0;Y
ID2763;0;Evening;Payment related;Y;N;55;127;5;0;N
ID2764;0;Evening;Admin Support;Y;Y;97;354;4;0;Y
ID2765;1;Evening;Payment related;Y;N;12;268;3;0;Y
ID2766;0;Evening;Streaming;N;N;-1;-1;-1;1;Y
ID2767;0;Evening;Admin Support;Y;Y;79;181;5;0;N
ID2768;0;Evening;Technical Support;Y;Y;11;383;3;0;Y
ID2769;0;Evening;Payment related;Y;N;69;99;4;0;N
ID2770;0;Evening;Admin Support;N;N;-1;-1;-1;1;Y
ID2771;1;Evening;Technical Support;N;N;-1;-1;-1;1;Y
ID2772;0;Evening;Admin Support;Y;Y;123;168;3;0;N
ID2773;0;Evening;Admin Support;N;N;-1;-1;-1;1;Y
ID2774;0;Evening;Admin Support;Y;N;48;214;4;0;Y
ID2775;0;Evening;Contract related;Y;Y;78;417;3;0;N
ID2776;0;Evening;Technical Support;Y;Y;109;244;3;0;Y
ID2777;0;Morning;Technical Support;Y;N;61;354;5;0;Y
ID2778;0;Morning;Payment related;Y;Y;86;157;2;0;N
ID2779;1;Morning;Admin Support;Y;Y;74;412;4;0;N
ID2780;0;Morning;Payment related;Y;Y;125;293;3;0;N
ID2781;0;Morning;Contract related;Y;N;64;369;2;0;N
ID2782;0;Morning;Streaming;Y;Y;63;126;3;0;N
ID2783;0;Morning;Admin Support;Y;Y;46;396;4;0;N
ID2784;1;Morning;Admin Support;Y;Y;63;255;3;0;Y
ID2785;0;Morning;Contract related;Y;Y;96;107;4;0;N
ID2786;0;Morning;Streaming;Y;Y;37;265;3;0;N
ID2787;1;Morning;Contract related;Y;Y;73;204;4;0;Y
ID2788;0;Morning;Payment related;Y;Y;111;198;4;0;N
ID2789;0;Morning;Payment related;N;N;-1;-1;-1;1;N
ID2790;0;Morning;Streaming;Y;Y;79;188;2;0;N
ID2791;0;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID2792;0;Morning;Admin Support;Y;N;32;336;3;0;N
ID2793;1;Morning;Contract related;Y;Y;60;290;3;0;N
ID2794;1;Morning;Payment related;Y;Y;25;331;3;0;N
ID2795;0;Morning;Payment related;Y;Y;72;251;4;0;N
ID2796;1;Morning;Technical Support;Y;Y;82;127;3;0;N
ID2797;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID2798;0;Morning;Admin Support;Y;Y;104;404;4;0;N
ID2799;0;Morning;Technical Support;N;N;-1;-1;-1;1;Y
ID2800;0;Morning;Technical Support;Y;Y;102;204;5;0;N
ID2801;0;Morning;Streaming;N;N;-1;-1;-1;1;N
ID2802;0;Morning;Technical Support;N;N;-1;-1;-1;1;Y
ID2803;0;Afternoon;Streaming;Y;N;86;155;3;0;N
ID2804;0;Afternoon;Technical Support;Y;Y;93;364;2;0;Y
ID2805;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID2806;0;Afternoon;Streaming;N;N;-1;-1;-1;1;N
ID2807;0;Afternoon;Technical Support;Y;Y;39;253;2;0;N
ID2808;0;Afternoon;Admin Support;Y;Y;119;106;4;0;Y
ID2809;0;Afternoon;Contract related;N;N;-1;-1;-1;1;Y
ID2810;0;Afternoon;Technical Support;Y;Y;71;102;3;0;N
ID2811;0;Afternoon;Streaming;Y;Y;111;414;1;0;N
ID2812;0;Afternoon;Streaming;Y;N;120;240;1;0;Y
ID2813;1;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID2814;0;Afternoon;Admin Support;Y;Y;81;182;5;0;Y
ID2815;1;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID2816;0;Afternoon;Streaming;Y;Y;40;143;1;0;N
ID2817;1;Afternoon;Admin Support;Y;Y;114;179;5;0;N
ID2818;0;Afternoon;Contract related;N;N;-1;-1;-1;1;Y
ID2819;1;Evening;Payment related;N;N;-1;-1;-1;1;N
ID2820;0;Evening;Contract related;Y;Y;29;108;4;0;N
ID2821;0;Evening;Technical Support;Y;Y;56;390;3;0;N
ID2822;1;Evening;Technical Support;Y;N;58;165;4;0;N
ID2823;0;Evening;Technical Support;Y;Y;68;182;5;0;N
ID2824;0;Evening;Admin Support;Y;N;114;125;3;0;N
ID2825;0;Evening;Technical Support;Y;Y;11;188;3;0;N
ID2826;0;Evening;Streaming;Y;Y;46;163;3;0;Y
ID2827;0;Morning;Admin Support;Y;Y;78;406;4;0;N
ID2828;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID2829;1;Morning;Admin Support;Y;Y;53;301;3;0;N
ID2830;1;Morning;Payment related;Y;Y;37;201;1;0;N
ID2831;0;Morning;Streaming;Y;Y;111;220;4;0;N
ID2832;0;Morning;Contract related;Y;N;14;114;5;0;Y
ID2833;0;Morning;Streaming;Y;Y;82;168;3;0;Y
ID2834;1;Morning;Contract related;N;N;-1;-1;-1;1;N
ID2835;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID2836;0;Morning;Admin Support;N;N;-1;-1;-1;1;N
ID2837;1;Morning;Contract related;Y;Y;69;294;3;0;Y
ID2838;1;Morning;Streaming;Y;Y;21;414;3;0;Y
ID2839;1;Morning;Payment related;Y;Y;113;101;2;0;Y
ID2840;0;Morning;Streaming;Y;Y;34;211;3;0;N
ID2841;0;Morning;Payment related;Y;N;26;100;3;0;N
ID2842;1;Morning;Admin Support;Y;Y;76;320;3;0;N
ID2843;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;N
ID2844;1;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID2845;0;Afternoon;Technical Support;Y;Y;63;227;1;0;Y
ID2846;1;Afternoon;Admin Support;Y;Y;80;248;3;0;Y
ID2847;0;Afternoon;Admin Support;Y;Y;36;377;1;0;Y
ID2848;1;Afternoon;Admin Support;Y;Y;22;115;5;0;N
ID2849;1;Afternoon;Streaming;Y;Y;80;267;2;0;N
ID2850;1;Afternoon;Technical Support;Y;Y;109;104;1;0;N
ID2851;0;Afternoon;Technical Support;Y;Y;80;338;3;0;N
ID2852;0;Afternoon;Admin Support;Y;Y;108;287;4;0;Y
ID2853;0;Afternoon;Contract related;Y;Y;10;344;4;0;Y
ID2854;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
ID2855;0;Afternoon;Technical Support;Y;Y;115;218;3;0;Y
ID2856;0;Afternoon;Admin Support;Y;Y;79;271;3;0;N
ID2857;0;Afternoon;Admin Support;Y;Y;109;99;2;0;N
ID2858;0;Afternoon;Contract related;Y;Y;12;315;4;0;Y
ID2859;1;Afternoon;Streaming;Y;Y;87;194;3;0;Y
ID2860;0;Afternoon;Admin Support;Y;Y;55;340;3;0;Y
ID2861;0;Afternoon;Payment related;Y;Y;109;335;4;0;N
ID2862;0;Afternoon;Contract related;N;N;-1;-1;-1;1;N
ID2863;0;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID2864;0;Afternoon;Payment related;Y;Y;12;129;4;0;N
ID2865;0;Evening;Payment related;Y;Y;71;171;5;0;N
ID2866;0;Evening;Technical Support;N;N;-1;-1;-1;1;N
ID2867;0;Evening;Streaming;Y;N;104;389;4;0;Y
ID2868;0;Evening;Payment related;Y;Y;110;173;1;0;N
ID2869;0;Evening;Streaming;Y;Y;108;224;1;0;N
ID2870;1;Evening;Technical Support;Y;Y;88;115;1;0;N
ID2871;1;Evening;Contract related;N;N;-1;-1;-1;1;Y
ID2872;0;Evening;Admin Support;Y;Y;32;368;1;0;N
ID2873;0;Evening;Contract related;Y;Y;37;373;4;0;N
ID2874;0;Evening;Payment related;Y;Y;58;205;5;0;Y
ID2875;0;Morning;Contract related;Y;Y;61;246;4;0;N
ID2876;0;Morning;Contract related;Y;Y;39;105;1;0;Y
ID2877;0;Morning;Contract related;Y;Y;39;341;4;0;N
ID2878;1;Morning;Streaming;Y;Y;53;167;5;0;N
ID2879;0;Morning;Contract related;N;N;-1;-1;-1;1;Y
ID2880;1;Morning;Streaming;Y;Y;64;311;4;0;N
ID2881;0;Morning;Technical Support;Y;Y;77;220;3;0;N
ID2882;0;Morning;Contract related;Y;Y;20;109;1;0;Y
ID2883;0;Morning;Contract related;N;N;-1;-1;-1;1;Y
ID2884;1;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID2885;0;Morning;Admin Support;Y;Y;26;373;5;0;Y
ID2886;0;Morning;Technical Support;Y;Y;33;299;3;0;N
ID2887;0;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID2888;0;Morning;Contract related;Y;Y;122;188;3;0;Y
ID2889;0;Morning;Contract related;N;N;-1;-1;-1;1;Y
ID2890;0;Morning;Payment related;Y;Y;75;226;3;0;N
ID2891;0;Morning;Admin Support;Y;Y;27;99;4;0;N
ID2892;1;Morning;Contract related;Y;Y;37;348;3;0;Y
ID2893;0;Morning;Admin Support;Y;Y;24;145;3;0;N
ID2894;0;Morning;Streaming;Y;Y;70;322;1;0;Y
ID2895;0;Morning;Technical Support;Y;Y;117;174;4;0;N
ID2896;0;Morning;Payment related;Y;Y;15;277;1;0;Y
ID2897;0;Morning;Streaming;Y;Y;20;215;3;0;Y
ID2898;1;Morning;Streaming;Y;Y;36;256;2;0;N
ID2899;1;Afternoon;Technical Support;Y;Y;63;287;1;0;Y
ID2900;0;Afternoon;Payment related;Y;Y;20;382;3;0;Y
ID2901;0;Afternoon;Contract related;Y;N;115;335;4;0;N
ID2902;0;Afternoon;Contract related;N;N;-1;-1;-1;1;Y
ID2903;1;Afternoon;Technical Support;Y;Y;95;298;3;0;Y
ID2904;0;Afternoon;Payment related;Y;Y;114;187;4;0;N
ID2905;1;Afternoon;Contract related;Y;Y;71;181;4;0;Y
ID2906;1;Afternoon;Payment related;Y;Y;44;362;1;0;Y
ID2907;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID2908;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID2909;0;Afternoon;Payment related;Y;Y;24;114;3;0;N
ID2910;0;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID2911;0;Afternoon;Contract related;Y;Y;70;179;3;0;N
ID2912;0;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID2913;0;Afternoon;Admin Support;Y;Y;33;100;1;0;N
ID2914;0;Afternoon;Contract related;N;N;-1;-1;-1;1;Y
ID2915;1;Afternoon;Admin Support;Y;N;15;332;1;0;Y
ID2916;1;Afternoon;Streaming;Y;Y;103;296;4;0;Y
ID2917;0;Afternoon;Contract related;Y;Y;61;350;5;0;N
ID2918;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;N
ID2919;0;Afternoon;Contract related;Y;Y;32;145;4;0;Y
ID2920;0;Afternoon;Admin Support;Y;Y;33;102;4;0;Y
ID2921;1;Afternoon;Payment related;Y;Y;30;350;3;0;N
ID2922;1;Afternoon;Streaming;Y;Y;36;326;4;0;Y
ID2923;1;Afternoon;Technical Support;Y;Y;16;260;4;0;Y
ID2924;0;Afternoon;Technical Support;Y;Y;60;267;3;0;N
ID2925;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID2926;0;Afternoon;Contract related;Y;Y;42;296;4;0;Y
ID2927;0;Evening;Contract related;Y;Y;58;341;1;0;N
ID2928;1;Evening;Payment related;Y;N;44;138;1;0;Y
ID2929;1;Evening;Streaming;Y;N;72;153;1;0;N
ID2930;0;Evening;Streaming;Y;Y;13;237;4;0;N
ID2931;0;Evening;Streaming;Y;Y;113;211;4;0;N
ID2932;0;Evening;Streaming;N;N;-1;-1;-1;1;N
ID2933;1;Evening;Contract related;Y;Y;51;390;4;0;N
ID2934;1;Evening;Contract related;Y;N;85;314;1;0;Y
ID2935;0;Evening;Payment related;Y;N;27;384;4;0;Y
ID2936;0;Evening;Contract related;Y;Y;75;205;3;0;N
ID2937;0;Evening;Contract related;Y;Y;63;333;2;0;Y
ID2938;0;Evening;Admin Support;N;N;-1;-1;-1;1;Y
ID2939;1;Evening;Payment related;Y;Y;22;111;3;0;Y
ID2940;0;Evening;Contract related;N;N;-1;-1;-1;1;Y
ID2941;0;Evening;Admin Support;Y;N;106;225;3;0;Y
ID2942;1;Evening;Streaming;Y;Y;86;160;4;0;N
ID2943;0;Morning;Contract related;Y;Y;55;364;3;0;N
ID2944;0;Morning;Admin Support;Y;Y;74;406;2;0;N
ID2945;0;Morning;Admin Support;Y;Y;53;380;5;0;N
ID2946;0;Morning;Technical Support;Y;Y;115;185;3;0;N
ID2947;0;Morning;Admin Support;Y;Y;29;90;4;0;N
ID2948;0;Morning;Payment related;Y;Y;16;130;4;0;N
ID2949;0;Morning;Technical Support;Y;N;26;225;3;0;N
ID2950;0;Morning;Technical Support;Y;Y;71;229;1;0;Y
ID2951;0;Morning;Streaming;Y;Y;109;271;4;0;N
ID2952;0;Morning;Technical Support;Y;Y;102;230;5;0;N
ID2953;0;Morning;Payment related;Y;Y;115;97;4;0;N
ID2954;0;Morning;Technical Support;Y;Y;48;147;4;0;N
ID2955;1;Morning;Streaming;Y;Y;41;267;5;0;N
ID2956;0;Morning;Technical Support;Y;Y;97;190;4;0;N
ID2957;0;Morning;Payment related;Y;N;39;202;3;0;N
ID2958;0;Morning;Admin Support;N;N;-1;-1;-1;1;N
ID2959;0;Morning;Payment related;Y;Y;73;133;3;0;N
ID2960;0;Morning;Contract related;Y;Y;25;126;1;0;N
ID2961;0;Afternoon;Streaming;Y;Y;84;229;3;0;Y
ID2962;0;Afternoon;Technical Support;Y;Y;99;215;5;0;N
ID2963;0;Afternoon;Streaming;Y;Y;108;328;3;0;N
ID2964;0;Afternoon;Payment related;Y;Y;80;197;4;0;Y
ID2965;1;Afternoon;Payment related;Y;Y;77;135;4;0;N
ID2966;0;Afternoon;Admin Support;Y;Y;14;91;5;0;Y
ID2967;1;Afternoon;Technical Support;Y;N;69;310;5;0;N
ID2968;0;Afternoon;Contract related;Y;Y;91;113;3;0;Y
ID2969;0;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID2970;0;Afternoon;Payment related;Y;Y;125;189;1;0;N
ID2971;0;Afternoon;Streaming;Y;Y;25;360;4;0;Y
ID2972;1;Afternoon;Payment related;Y;Y;60;285;4;0;N
ID2973;0;Afternoon;Technical Support;Y;N;97;280;3;0;Y
ID2974;1;Afternoon;Admin Support;Y;Y;41;296;1;0;Y
ID2975;0;Afternoon;Payment related;N;N;-1;-1;-1;1;N
ID2976;0;Afternoon;Streaming;Y;Y;47;419;4;0;N
ID2977;0;Afternoon;Contract related;N;N;-1;-1;-1;1;N
